,observer_cond,demonstrator_cond,teacher_id,trialnum,grid,tf,response,confidence,video_plays,correct,correct_confidence,incorrect_confidence,learner_id
3062,do,do,KQKrfram,7,SWN,W,S,86,1,False,,86.0,uLnOgFzyqGDoqJJ
3063,do,do,KQKrfram,8,WNW,S,W,82,2,False,,82.0,uLnOgFzyqGDoqJJ
3064,do,do,KQKrfram,9,SNW,S,S,100,1,True,100.0,,uLnOgFzyqGDoqJJ
3065,do,show,r57jItLm,0,WSN,S,S,83,1,True,83.0,,ZugRpTInWhuwMkx
3066,do,show,r57jItLm,1,WSN,W,W,93,1,True,93.0,,ZugRpTInWhuwMkx
3067,do,show,r57jItLm,10,SNS,S,S,98,1,True,98.0,,ZugRpTInWhuwMkx
3068,do,show,r57jItLm,11,SNS,W,W,97,1,True,97.0,,ZugRpTInWhuwMkx
3069,do,show,r57jItLm,12,NWS,S,S,98,1,True,98.0,,ZugRpTInWhuwMkx
3070,do,show,r57jItLm,13,SNW,W,W,56,1,True,56.0,,ZugRpTInWhuwMkx
3071,do,show,r57jItLm,14,SWN,S,S,96,1,True,96.0,,ZugRpTInWhuwMkx
3072,do,show,r57jItLm,15,NWS,W,W,98,1,True,98.0,,ZugRpTInWhuwMkx
3073,do,show,r57jItLm,2,WNS,S,S,92,1,True,92.0,,ZugRpTInWhuwMkx
3074,do,show,r57jItLm,3,WNW,W,W,98,1,True,98.0,,ZugRpTInWhuwMkx
3075,do,show,r57jItLm,4,NSW,S,S,86,1,True,86.0,,ZugRpTInWhuwMkx
3076,do,show,r57jItLm,5,WNS,W,W,50,1,True,50.0,,ZugRpTInWhuwMkx
3077,do,show,r57jItLm,6,SNW,S,S,97,1,True,97.0,,ZugRpTInWhuwMkx
3078,do,show,r57jItLm,7,WNW,S,S,95,1,True,95.0,,ZugRpTInWhuwMkx
3079,do,show,r57jItLm,8,SWN,W,W,95,1,True,95.0,,ZugRpTInWhuwMkx
3080,do,show,r57jItLm,9,NSW,W,W,95,1,True,95.0,,ZugRpTInWhuwMkx
3081,show,show,r57jItLm,0,WSN,S,S,83,2,True,83.0,,lWJIdEisRdffBdE
3082,show,show,r57jItLm,1,WSN,W,W,79,4,True,79.0,,lWJIdEisRdffBdE
3083,show,show,r57jItLm,10,SNS,S,S,83,1,True,83.0,,lWJIdEisRdffBdE
3084,show,show,r57jItLm,11,SNS,W,W,35,1,True,35.0,,lWJIdEisRdffBdE
3085,show,show,r57jItLm,12,NWS,S,S,83,1,True,83.0,,lWJIdEisRdffBdE
3086,show,show,r57jItLm,13,SNW,W,W,59,1,True,59.0,,lWJIdEisRdffBdE
3087,show,show,r57jItLm,14,SWN,S,S,40,1,True,40.0,,lWJIdEisRdffBdE
3088,show,show,r57jItLm,15,NWS,W,W,72,1,True,72.0,,lWJIdEisRdffBdE
3089,show,show,r57jItLm,2,WNS,S,S,100,2,True,100.0,,lWJIdEisRdffBdE
3090,show,show,r57jItLm,3,WNW,W,W,100,2,True,100.0,,lWJIdEisRdffBdE
3091,show,show,r57jItLm,4,NSW,S,S,71,3,True,71.0,,lWJIdEisRdffBdE
3092,show,show,r57jItLm,5,WNS,W,W,27,2,True,27.0,,lWJIdEisRdffBdE
3093,show,show,r57jItLm,6,SNW,S,S,100,2,True,100.0,,lWJIdEisRdffBdE
3094,show,show,r57jItLm,7,WNW,S,S,66,2,True,66.0,,lWJIdEisRdffBdE
3095,show,show,r57jItLm,8,SWN,W,W,91,1,True,91.0,,lWJIdEisRdffBdE
3096,show,show,r57jItLm,9,NSW,W,W,79,1,True,79.0,,lWJIdEisRdffBdE
3097,show,show,r57jItLm,0,WSN,S,S,84,1,True,84.0,,aAMsihLnIKpVHYw
3098,show,show,r57jItLm,1,WSN,W,W,74,1,True,74.0,,aAMsihLnIKpVHYw
3099,show,show,r57jItLm,10,SNS,S,S,64,1,True,64.0,,aAMsihLnIKpVHYw
3100,show,show,r57jItLm,11,SNS,W,W,31,1,True,31.0,,aAMsihLnIKpVHYw
3101,show,show,r57jItLm,12,NWS,S,S,56,1,True,56.0,,aAMsihLnIKpVHYw
3102,show,show,r57jItLm,13,SNW,W,W,43,1,True,43.0,,aAMsihLnIKpVHYw
3103,show,show,r57jItLm,14,SWN,S,S,60,1,True,60.0,,aAMsihLnIKpVHYw
3104,show,show,r57jItLm,15,NWS,W,W,59,1,True,59.0,,aAMsihLnIKpVHYw
3105,show,show,r57jItLm,2,WNS,S,S,50,1,True,50.0,,aAMsihLnIKpVHYw
3106,show,show,r57jItLm,3,WNW,W,W,100,1,True,100.0,,aAMsihLnIKpVHYw
3107,show,show,r57jItLm,4,NSW,S,S,67,1,True,67.0,,aAMsihLnIKpVHYw
3108,show,show,r57jItLm,5,WNS,W,W,67,1,True,67.0,,aAMsihLnIKpVHYw
3109,show,show,r57jItLm,6,SNW,S,S,92,1,True,92.0,,aAMsihLnIKpVHYw
3110,show,show,r57jItLm,7,WNW,S,S,35,1,True,35.0,,aAMsihLnIKpVHYw
3111,show,show,r57jItLm,8,SWN,W,W,87,1,True,87.0,,aAMsihLnIKpVHYw
3112,show,show,r57jItLm,9,NSW,W,W,85,1,True,85.0,,aAMsihLnIKpVHYw
3113,do,show,r57jItLm,0,WSN,S,S,95,1,True,95.0,,SsWSzYCInGGyhfG
3114,do,show,r57jItLm,1,WSN,W,W,90,1,True,90.0,,SsWSzYCInGGyhfG
3115,do,show,r57jItLm,10,SNS,S,S,43,1,True,43.0,,SsWSzYCInGGyhfG
3116,do,show,r57jItLm,11,SNS,W,W,66,1,True,66.0,,SsWSzYCInGGyhfG
3117,do,show,r57jItLm,12,NWS,S,S,41,1,True,41.0,,SsWSzYCInGGyhfG
3118,do,show,r57jItLm,13,SNW,W,W,85,1,True,85.0,,SsWSzYCInGGyhfG
3119,do,show,r57jItLm,14,SWN,S,S,57,1,True,57.0,,SsWSzYCInGGyhfG
3120,do,show,r57jItLm,15,NWS,W,W,83,1,True,83.0,,SsWSzYCInGGyhfG
3121,do,show,r57jItLm,2,WNS,S,S,88,1,True,88.0,,SsWSzYCInGGyhfG
3122,do,show,r57jItLm,3,WNW,W,W,86,1,True,86.0,,SsWSzYCInGGyhfG
3123,do,show,r57jItLm,4,NSW,S,S,91,2,True,91.0,,SsWSzYCInGGyhfG
3124,do,show,r57jItLm,5,WNS,W,W,73,1,True,73.0,,SsWSzYCInGGyhfG
3125,do,show,r57jItLm,6,SNW,S,S,78,2,True,78.0,,SsWSzYCInGGyhfG
3126,do,show,r57jItLm,7,WNW,S,W,91,1,False,,91.0,SsWSzYCInGGyhfG
3127,do,show,r57jItLm,8,SWN,W,W,88,1,True,88.0,,SsWSzYCInGGyhfG
3128,do,show,r57jItLm,9,NSW,W,W,90,1,True,90.0,,SsWSzYCInGGyhfG
3129,do,show,v4Rp8209,0,NWS,W,W,100,1,True,100.0,,HAVrqcTbmoivTHw
3130,do,show,v4Rp8209,1,SWN,S,W,100,1,False,,100.0,HAVrqcTbmoivTHw
3131,do,show,v4Rp8209,10,WNS,W,W,100,1,True,100.0,,HAVrqcTbmoivTHw
3132,do,show,v4Rp8209,11,NSW,S,S,100,1,True,100.0,,HAVrqcTbmoivTHw
3133,do,show,v4Rp8209,12,WNW,W,W,70,1,True,70.0,,HAVrqcTbmoivTHw
3134,do,show,v4Rp8209,13,WNS,S,S,100,4,True,100.0,,HAVrqcTbmoivTHw
3135,do,show,v4Rp8209,14,WSN,W,W,88,1,True,88.0,,HAVrqcTbmoivTHw
3136,do,show,v4Rp8209,15,WSN,S,S,100,1,True,100.0,,HAVrqcTbmoivTHw
3137,do,show,v4Rp8209,2,SNW,W,W,100,2,True,100.0,,HAVrqcTbmoivTHw
3138,do,show,v4Rp8209,3,NWS,S,S,100,1,True,100.0,,HAVrqcTbmoivTHw
3139,do,show,v4Rp8209,4,SNS,W,W,100,1,True,100.0,,HAVrqcTbmoivTHw
3140,do,show,v4Rp8209,5,SNS,S,S,100,1,True,100.0,,HAVrqcTbmoivTHw
3141,do,show,v4Rp8209,6,NSW,W,W,100,1,True,100.0,,HAVrqcTbmoivTHw
3142,do,show,v4Rp8209,7,SWN,W,S,100,1,False,,100.0,HAVrqcTbmoivTHw
3143,do,show,v4Rp8209,8,WNW,S,S,100,1,True,100.0,,HAVrqcTbmoivTHw
3144,do,show,v4Rp8209,9,SNW,S,S,100,2,True,100.0,,HAVrqcTbmoivTHw
3145,show,show,v4Rp8209,0,NWS,W,W,100,1,True,100.0,,eyNqLXZnvaAWLQB
3146,show,show,v4Rp8209,1,SWN,S,S,33,2,True,33.0,,eyNqLXZnvaAWLQB
3147,show,show,v4Rp8209,10,WNS,W,W,62,1,True,62.0,,eyNqLXZnvaAWLQB
3148,show,show,v4Rp8209,11,NSW,S,S,62,1,True,62.0,,eyNqLXZnvaAWLQB
3149,show,show,v4Rp8209,12,WNW,W,W,77,1,True,77.0,,eyNqLXZnvaAWLQB
3150,show,show,v4Rp8209,13,WNS,S,S,69,1,True,69.0,,eyNqLXZnvaAWLQB
3151,show,show,v4Rp8209,14,WSN,W,W,66,1,True,66.0,,eyNqLXZnvaAWLQB
3152,show,show,v4Rp8209,15,WSN,S,S,76,1,True,76.0,,eyNqLXZnvaAWLQB
3153,show,show,v4Rp8209,2,SNW,W,W,51,1,True,51.0,,eyNqLXZnvaAWLQB
3154,show,show,v4Rp8209,3,NWS,S,S,62,1,True,62.0,,eyNqLXZnvaAWLQB
3155,show,show,v4Rp8209,4,SNS,W,W,50,1,True,50.0,,eyNqLXZnvaAWLQB
3156,show,show,v4Rp8209,5,SNS,S,S,74,1,True,74.0,,eyNqLXZnvaAWLQB
3157,show,show,v4Rp8209,6,NSW,W,W,100,2,True,100.0,,eyNqLXZnvaAWLQB
3158,show,show,v4Rp8209,7,SWN,W,W,72,1,True,72.0,,eyNqLXZnvaAWLQB
3159,show,show,v4Rp8209,8,WNW,S,S,66,1,True,66.0,,eyNqLXZnvaAWLQB
3160,show,show,v4Rp8209,9,SNW,S,S,62,1,True,62.0,,eyNqLXZnvaAWLQB
3161,do,show,v4Rp8209,0,NWS,W,W,100,1,True,100.0,,PIXhcxEshzZlUEj
3162,do,show,v4Rp8209,1,SWN,S,S,53,1,True,53.0,,PIXhcxEshzZlUEj
3163,do,show,v4Rp8209,10,WNS,W,W,48,1,True,48.0,,PIXhcxEshzZlUEj
3164,do,show,v4Rp8209,11,NSW,S,S,75,1,True,75.0,,PIXhcxEshzZlUEj
3165,do,show,v4Rp8209,12,WNW,W,W,38,1,True,38.0,,PIXhcxEshzZlUEj
3166,do,show,v4Rp8209,13,WNS,S,S,60,1,True,60.0,,PIXhcxEshzZlUEj
3167,do,show,v4Rp8209,14,WSN,W,S,74,1,False,,74.0,PIXhcxEshzZlUEj
3168,do,show,v4Rp8209,15,WSN,S,S,71,1,True,71.0,,PIXhcxEshzZlUEj
3169,do,show,v4Rp8209,2,SNW,W,W,50,1,True,50.0,,PIXhcxEshzZlUEj
3170,do,show,v4Rp8209,3,NWS,S,W,55,1,False,,55.0,PIXhcxEshzZlUEj
3171,do,show,v4Rp8209,4,SNS,W,W,50,2,True,50.0,,PIXhcxEshzZlUEj
3172,do,show,v4Rp8209,5,SNS,S,W,49,1,False,,49.0,PIXhcxEshzZlUEj
3173,do,show,v4Rp8209,6,NSW,W,W,99,1,True,99.0,,PIXhcxEshzZlUEj
3174,do,show,v4Rp8209,7,SWN,W,W,50,1,True,50.0,,PIXhcxEshzZlUEj
3175,do,show,v4Rp8209,8,WNW,S,S,34,1,True,34.0,,PIXhcxEshzZlUEj
3176,do,show,v4Rp8209,9,SNW,S,S,64,1,True,64.0,,PIXhcxEshzZlUEj
3177,show,show,v4Rp8209,0,NWS,W,W,83,2,True,83.0,,mykMcUBGpCODuOA
3178,show,show,v4Rp8209,1,SWN,S,S,39,2,True,39.0,,mykMcUBGpCODuOA
3179,show,show,v4Rp8209,10,WNS,W,W,63,1,True,63.0,,mykMcUBGpCODuOA
3180,show,show,v4Rp8209,11,NSW,S,S,71,2,True,71.0,,mykMcUBGpCODuOA
3181,show,show,v4Rp8209,12,WNW,W,W,67,1,True,67.0,,mykMcUBGpCODuOA
3182,show,show,v4Rp8209,13,WNS,S,S,66,1,True,66.0,,mykMcUBGpCODuOA
3183,show,show,v4Rp8209,14,WSN,W,W,40,2,True,40.0,,mykMcUBGpCODuOA
3184,show,show,v4Rp8209,15,WSN,S,S,73,1,True,73.0,,mykMcUBGpCODuOA
3185,show,show,v4Rp8209,2,SNW,W,W,68,2,True,68.0,,mykMcUBGpCODuOA
3186,show,show,v4Rp8209,3,NWS,S,S,74,1,True,74.0,,mykMcUBGpCODuOA
3187,show,show,v4Rp8209,4,SNS,W,S,64,2,False,,64.0,mykMcUBGpCODuOA
3188,show,show,v4Rp8209,5,SNS,S,S,91,1,True,91.0,,mykMcUBGpCODuOA
3189,show,show,v4Rp8209,6,NSW,W,W,75,1,True,75.0,,mykMcUBGpCODuOA
3190,show,show,v4Rp8209,7,SWN,W,W,48,2,True,48.0,,mykMcUBGpCODuOA
3191,show,show,v4Rp8209,8,WNW,S,S,65,1,True,65.0,,mykMcUBGpCODuOA
3192,show,show,v4Rp8209,9,SNW,S,S,61,1,True,61.0,,mykMcUBGpCODuOA
3193,do,do,Xfz0Y2uR,0,NWS,W,W,50,2,True,50.0,,nDepZgQItMERoDN
3194,do,do,Xfz0Y2uR,1,SWN,S,S,100,1,True,100.0,,nDepZgQItMERoDN
3195,do,do,Xfz0Y2uR,10,WNS,W,W,82,1,True,82.0,,nDepZgQItMERoDN
3196,do,do,Xfz0Y2uR,11,NSW,S,S,85,1,True,85.0,,nDepZgQItMERoDN
3197,do,do,Xfz0Y2uR,12,WNW,W,S,76,1,False,,76.0,nDepZgQItMERoDN
3198,do,do,Xfz0Y2uR,13,WNS,S,S,79,1,True,79.0,,nDepZgQItMERoDN
3199,do,do,Xfz0Y2uR,14,WSN,W,S,84,1,False,,84.0,nDepZgQItMERoDN
3200,do,do,Xfz0Y2uR,15,WSN,S,S,86,1,True,86.0,,nDepZgQItMERoDN
3201,do,do,Xfz0Y2uR,2,SNW,W,S,51,1,False,,51.0,nDepZgQItMERoDN
3202,do,do,Xfz0Y2uR,3,NWS,S,W,71,1,False,,71.0,nDepZgQItMERoDN
3203,do,do,Xfz0Y2uR,4,SNS,W,W,82,1,True,82.0,,nDepZgQItMERoDN
3204,do,do,Xfz0Y2uR,5,SNS,S,W,77,1,False,,77.0,nDepZgQItMERoDN
3205,do,do,Xfz0Y2uR,6,NSW,W,W,80,1,True,80.0,,nDepZgQItMERoDN
3206,do,do,Xfz0Y2uR,7,SWN,W,W,84,1,True,84.0,,nDepZgQItMERoDN
3207,do,do,Xfz0Y2uR,8,WNW,S,W,76,1,False,,76.0,nDepZgQItMERoDN
3208,do,do,Xfz0Y2uR,9,SNW,S,S,75,1,True,75.0,,nDepZgQItMERoDN
3209,show,do,Xfz0Y2uR,0,NWS,W,W,59,1,True,59.0,,GjMTpjHvGnJkJdM
3210,show,do,Xfz0Y2uR,1,SWN,S,S,91,1,True,91.0,,GjMTpjHvGnJkJdM
3211,show,do,Xfz0Y2uR,10,WNS,W,S,42,1,False,,42.0,GjMTpjHvGnJkJdM
3212,show,do,Xfz0Y2uR,11,NSW,S,S,82,1,True,82.0,,GjMTpjHvGnJkJdM
3213,show,do,Xfz0Y2uR,12,WNW,W,S,88,1,False,,88.0,GjMTpjHvGnJkJdM
3214,show,do,Xfz0Y2uR,13,WNS,S,S,86,1,True,86.0,,GjMTpjHvGnJkJdM
3215,show,do,Xfz0Y2uR,14,WSN,W,S,89,1,False,,89.0,GjMTpjHvGnJkJdM
3216,show,do,Xfz0Y2uR,15,WSN,S,S,95,1,True,95.0,,GjMTpjHvGnJkJdM
3217,show,do,Xfz0Y2uR,2,SNW,W,W,39,1,True,39.0,,GjMTpjHvGnJkJdM
3218,show,do,Xfz0Y2uR,3,NWS,S,W,41,1,False,,41.0,GjMTpjHvGnJkJdM
3219,show,do,Xfz0Y2uR,4,SNS,W,W,57,1,True,57.0,,GjMTpjHvGnJkJdM
3220,show,do,Xfz0Y2uR,5,SNS,S,S,42,1,True,42.0,,GjMTpjHvGnJkJdM
3221,show,do,Xfz0Y2uR,6,NSW,W,W,42,2,True,42.0,,GjMTpjHvGnJkJdM
3222,show,do,Xfz0Y2uR,7,SWN,W,S,85,2,False,,85.0,GjMTpjHvGnJkJdM
3223,show,do,Xfz0Y2uR,8,WNW,S,W,40,1,False,,40.0,GjMTpjHvGnJkJdM
3224,show,do,Xfz0Y2uR,9,SNW,S,S,92,1,True,92.0,,GjMTpjHvGnJkJdM
3225,do,do,Xfz0Y2uR,0,NWS,W,S,69,1,False,,69.0,XJNERqMDYAWUwhM
3226,do,do,Xfz0Y2uR,1,SWN,S,S,69,2,True,69.0,,XJNERqMDYAWUwhM
3227,do,do,Xfz0Y2uR,10,WNS,W,S,65,2,False,,65.0,XJNERqMDYAWUwhM
3228,do,do,Xfz0Y2uR,11,NSW,S,W,64,1,False,,64.0,XJNERqMDYAWUwhM
3229,do,do,Xfz0Y2uR,12,WNW,W,W,64,1,True,64.0,,XJNERqMDYAWUwhM
3230,do,do,Xfz0Y2uR,13,WNS,S,W,68,1,False,,68.0,XJNERqMDYAWUwhM
3231,do,do,Xfz0Y2uR,14,WSN,W,W,64,1,True,64.0,,XJNERqMDYAWUwhM
3232,do,do,Xfz0Y2uR,15,WSN,S,W,68,1,False,,68.0,XJNERqMDYAWUwhM
3233,do,do,Xfz0Y2uR,2,SNW,W,S,63,1,False,,63.0,XJNERqMDYAWUwhM
3234,do,do,Xfz0Y2uR,3,NWS,S,W,67,1,False,,67.0,XJNERqMDYAWUwhM
3235,do,do,Xfz0Y2uR,4,SNS,W,S,74,1,False,,74.0,XJNERqMDYAWUwhM
3236,do,do,Xfz0Y2uR,5,SNS,S,S,59,1,True,59.0,,XJNERqMDYAWUwhM
3237,do,do,Xfz0Y2uR,6,NSW,W,S,75,2,False,,75.0,XJNERqMDYAWUwhM
3238,do,do,Xfz0Y2uR,7,SWN,W,W,69,1,True,69.0,,XJNERqMDYAWUwhM
3239,do,do,Xfz0Y2uR,8,WNW,S,S,63,2,True,63.0,,XJNERqMDYAWUwhM
3240,do,do,Xfz0Y2uR,9,SNW,S,W,59,1,False,,59.0,XJNERqMDYAWUwhM
3241,show,do,Xfz0Y2uR,0,NWS,W,W,100,1,True,100.0,,JOyhaSdYJTNrySh
3242,show,do,Xfz0Y2uR,1,SWN,S,S,93,1,True,93.0,,JOyhaSdYJTNrySh
3243,show,do,Xfz0Y2uR,10,WNS,W,W,17,1,True,17.0,,JOyhaSdYJTNrySh
3244,show,do,Xfz0Y2uR,11,NSW,S,S,94,2,True,94.0,,JOyhaSdYJTNrySh
3245,show,do,Xfz0Y2uR,12,WNW,W,S,87,1,False,,87.0,JOyhaSdYJTNrySh
3246,show,do,Xfz0Y2uR,13,WNS,S,S,72,1,True,72.0,,JOyhaSdYJTNrySh
3247,show,do,Xfz0Y2uR,14,WSN,W,S,88,1,False,,88.0,JOyhaSdYJTNrySh
3248,show,do,Xfz0Y2uR,15,WSN,S,S,90,1,True,90.0,,JOyhaSdYJTNrySh
3249,show,do,Xfz0Y2uR,2,SNW,W,W,61,1,True,61.0,,JOyhaSdYJTNrySh
3250,show,do,Xfz0Y2uR,3,NWS,S,W,79,1,False,,79.0,JOyhaSdYJTNrySh
3251,show,do,Xfz0Y2uR,4,SNS,W,W,36,1,True,36.0,,JOyhaSdYJTNrySh
3252,show,do,Xfz0Y2uR,5,SNS,S,W,42,1,False,,42.0,JOyhaSdYJTNrySh
3253,show,do,Xfz0Y2uR,6,NSW,W,W,40,1,True,40.0,,JOyhaSdYJTNrySh
3254,show,do,Xfz0Y2uR,7,SWN,W,S,98,1,False,,98.0,JOyhaSdYJTNrySh
3255,show,do,Xfz0Y2uR,8,WNW,S,W,62,1,False,,62.0,JOyhaSdYJTNrySh
3256,show,do,Xfz0Y2uR,9,SNW,S,S,87,1,True,87.0,,JOyhaSdYJTNrySh
3257,show,do,SZCZArw4,0,WNS,S,S,100,1,True,100.0,,FRnEzUZyyBfMtNx
3258,show,do,SZCZArw4,1,WSN,S,S,100,1,True,100.0,,FRnEzUZyyBfMtNx
3259,show,do,SZCZArw4,10,NWS,W,W,100,2,True,100.0,,FRnEzUZyyBfMtNx
3260,show,do,SZCZArw4,11,WNW,W,S,100,1,False,,100.0,FRnEzUZyyBfMtNx
3261,show,do,SZCZArw4,12,SWN,S,S,100,2,True,100.0,,FRnEzUZyyBfMtNx
3262,show,do,SZCZArw4,13,WNW,S,W,100,1,False,,100.0,FRnEzUZyyBfMtNx
3263,show,do,SZCZArw4,14,WSN,W,S,100,1,False,,100.0,FRnEzUZyyBfMtNx
3264,show,do,SZCZArw4,15,NSW,W,W,99,1,True,99.0,,FRnEzUZyyBfMtNx
3265,show,do,SZCZArw4,2,SNW,W,W,100,1,True,100.0,,FRnEzUZyyBfMtNx
3266,show,do,SZCZArw4,3,NSW,S,S,39,1,True,39.0,,FRnEzUZyyBfMtNx
3267,show,do,SZCZArw4,4,SWN,W,S,100,1,False,,100.0,FRnEzUZyyBfMtNx
3268,show,do,SZCZArw4,5,SNS,W,W,100,2,True,100.0,,FRnEzUZyyBfMtNx
3269,show,do,SZCZArw4,6,SNW,S,S,100,1,True,100.0,,FRnEzUZyyBfMtNx
3270,show,do,SZCZArw4,7,SNS,S,W,100,1,False,,100.0,FRnEzUZyyBfMtNx
3271,show,do,SZCZArw4,8,WNS,W,W,100,1,True,100.0,,FRnEzUZyyBfMtNx
3272,show,do,SZCZArw4,9,NWS,S,W,100,1,False,,100.0,FRnEzUZyyBfMtNx
3273,do,do,SZCZArw4,0,WNS,S,S,42,1,True,42.0,,VGCWKOmbydQTGiw
3274,do,do,SZCZArw4,1,WSN,S,S,48,1,True,48.0,,VGCWKOmbydQTGiw
3275,do,do,SZCZArw4,10,NWS,W,W,62,1,True,62.0,,VGCWKOmbydQTGiw
3276,do,do,SZCZArw4,11,WNW,W,S,47,2,False,,47.0,VGCWKOmbydQTGiw
3277,do,do,SZCZArw4,12,SWN,S,S,40,1,True,40.0,,VGCWKOmbydQTGiw
3278,do,do,SZCZArw4,13,WNW,S,W,41,1,False,,41.0,VGCWKOmbydQTGiw
3279,do,do,SZCZArw4,14,WSN,W,S,52,1,False,,52.0,VGCWKOmbydQTGiw
3280,do,do,SZCZArw4,15,NSW,W,W,61,1,True,61.0,,VGCWKOmbydQTGiw
3281,do,do,SZCZArw4,2,SNW,W,W,45,1,True,45.0,,VGCWKOmbydQTGiw
3282,do,do,SZCZArw4,3,NSW,S,S,48,1,True,48.0,,VGCWKOmbydQTGiw
3283,do,do,SZCZArw4,4,SWN,W,S,53,1,False,,53.0,VGCWKOmbydQTGiw
3284,do,do,SZCZArw4,5,SNS,W,W,39,1,True,39.0,,VGCWKOmbydQTGiw
3285,do,do,SZCZArw4,6,SNW,S,S,53,1,True,53.0,,VGCWKOmbydQTGiw
3286,do,do,SZCZArw4,7,SNS,S,W,45,1,False,,45.0,VGCWKOmbydQTGiw
3287,do,do,SZCZArw4,8,WNS,W,W,38,1,True,38.0,,VGCWKOmbydQTGiw
3288,do,do,SZCZArw4,9,NWS,S,W,35,1,False,,35.0,VGCWKOmbydQTGiw
3289,show,do,SZCZArw4,0,WNS,S,S,16,1,True,16.0,,KGmgfDWeLBISQuA
3290,show,do,SZCZArw4,1,WSN,S,S,63,1,True,63.0,,KGmgfDWeLBISQuA
3291,show,do,SZCZArw4,10,NWS,W,W,74,1,True,74.0,,KGmgfDWeLBISQuA
3292,show,do,SZCZArw4,11,WNW,W,S,42,1,False,,42.0,KGmgfDWeLBISQuA
3293,show,do,SZCZArw4,12,SWN,S,W,38,1,False,,38.0,KGmgfDWeLBISQuA
3294,show,do,SZCZArw4,13,WNW,S,W,18,1,False,,18.0,KGmgfDWeLBISQuA
3295,show,do,SZCZArw4,14,WSN,W,S,82,1,False,,82.0,KGmgfDWeLBISQuA
3296,show,do,SZCZArw4,15,NSW,W,W,46,1,True,46.0,,KGmgfDWeLBISQuA
3297,show,do,SZCZArw4,2,SNW,W,W,53,1,True,53.0,,KGmgfDWeLBISQuA
3298,show,do,SZCZArw4,3,NSW,S,S,56,1,True,56.0,,KGmgfDWeLBISQuA
3299,show,do,SZCZArw4,4,SWN,W,W,76,1,True,76.0,,KGmgfDWeLBISQuA
3300,show,do,SZCZArw4,5,SNS,W,W,36,1,True,36.0,,KGmgfDWeLBISQuA
3301,show,do,SZCZArw4,6,SNW,S,S,42,1,True,42.0,,KGmgfDWeLBISQuA
3302,show,do,SZCZArw4,7,SNS,S,W,37,1,False,,37.0,KGmgfDWeLBISQuA
3303,show,do,SZCZArw4,8,WNS,W,W,41,1,True,41.0,,KGmgfDWeLBISQuA
3304,show,do,SZCZArw4,9,NWS,S,S,90,1,True,90.0,,KGmgfDWeLBISQuA
3305,do,do,SZCZArw4,0,WNS,S,S,63,2,True,63.0,,EwhBsXQPCiTquKn
3306,do,do,SZCZArw4,1,WSN,S,S,67,2,True,67.0,,EwhBsXQPCiTquKn
3307,do,do,SZCZArw4,10,NWS,W,W,63,1,True,63.0,,EwhBsXQPCiTquKn
3308,do,do,SZCZArw4,11,WNW,W,S,65,1,False,,65.0,EwhBsXQPCiTquKn
3309,do,do,SZCZArw4,12,SWN,S,S,31,1,True,31.0,,EwhBsXQPCiTquKn
3310,do,do,SZCZArw4,13,WNW,S,W,77,1,False,,77.0,EwhBsXQPCiTquKn
3311,do,do,SZCZArw4,14,WSN,W,S,69,1,False,,69.0,EwhBsXQPCiTquKn
3312,do,do,SZCZArw4,15,NSW,W,W,67,1,True,67.0,,EwhBsXQPCiTquKn
3313,do,do,SZCZArw4,2,SNW,W,W,67,1,True,67.0,,EwhBsXQPCiTquKn
3314,do,do,SZCZArw4,3,NSW,S,W,64,3,False,,64.0,EwhBsXQPCiTquKn
3315,do,do,SZCZArw4,4,SWN,W,W,63,2,True,63.0,,EwhBsXQPCiTquKn
3316,do,do,SZCZArw4,5,SNS,W,W,65,1,True,65.0,,EwhBsXQPCiTquKn
3317,do,do,SZCZArw4,6,SNW,S,S,70,1,True,70.0,,EwhBsXQPCiTquKn
3318,do,do,SZCZArw4,7,SNS,S,W,62,1,False,,62.0,EwhBsXQPCiTquKn
3319,do,do,SZCZArw4,8,WNS,W,W,65,1,True,65.0,,EwhBsXQPCiTquKn
3320,do,do,SZCZArw4,9,NWS,S,W,63,1,False,,63.0,EwhBsXQPCiTquKn
3321,do,do,HQrItTW5,0,WNS,S,S,100,2,True,100.0,,JiAsqAnPBnBoRun
3322,do,do,HQrItTW5,1,WSN,S,S,85,1,True,85.0,,JiAsqAnPBnBoRun
3323,do,do,HQrItTW5,10,NWS,W,W,64,1,True,64.0,,JiAsqAnPBnBoRun
3324,do,do,HQrItTW5,11,WNW,W,S,71,1,False,,71.0,JiAsqAnPBnBoRun
3325,do,do,HQrItTW5,12,SWN,S,S,90,1,True,90.0,,JiAsqAnPBnBoRun
3326,do,do,HQrItTW5,13,WNW,S,W,75,1,False,,75.0,JiAsqAnPBnBoRun
3327,do,do,HQrItTW5,14,WSN,W,S,64,3,False,,64.0,JiAsqAnPBnBoRun
3328,do,do,HQrItTW5,15,NSW,W,W,88,1,True,88.0,,JiAsqAnPBnBoRun
3329,do,do,HQrItTW5,2,SNW,W,W,85,1,True,85.0,,JiAsqAnPBnBoRun
3330,do,do,HQrItTW5,3,NSW,S,S,83,1,True,83.0,,JiAsqAnPBnBoRun
3331,do,do,HQrItTW5,4,SWN,W,S,87,1,False,,87.0,JiAsqAnPBnBoRun
