participant,cond,rf,color_tile,index,model_uncertain_prop
S12,show,xoo,True,9,0.5359342931578245
S12,show,xoo,True,9,0.5359342931578245
S53,show,xoo,False,9,0.5359342931578245
S53,show,xoo,False,9,0.5359342931578245
S53,show,xoo,False,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,True,9,0.5359342931578245
S53,show,xoo,False,9,0.5359342931578245
S28,show,oxx,False,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,True,7,0.5914809149570824
S28,show,oxx,False,7,0.5914809149570824
S28,show,oxx,False,7,0.5914809149570824
S20,show,oxx,False,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,True,7,0.5914809149570824
S20,show,oxx,False,7,0.5914809149570824
S20,show,oxx,False,7,0.5914809149570824
S7,show,oxx,False,7,0.5914809149570824
S7,show,oxx,False,7,0.5914809149570824
S7,show,oxx,False,7,0.5914809149570824
S7,show,oxx,True,7,0.5914809149570824
S7,show,oxx,True,7,0.5914809149570824
S7,show,oxx,True,7,0.5914809149570824
S7,show,oxx,True,7,0.5914809149570824
S7,show,oxx,False,7,0.5914809149570824
S7,show,oxx,False,7,0.5914809149570824
S55,show,oxx,False,7,0.5914809149570824
S55,show,oxx,False,7,0.5914809149570824
S55,show,oxx,False,7,0.5914809149570824
S55,show,oxx,True,7,0.5914809149570824
S17,show,oxx,False,7,0.5914809149570824
S55,show,oxx,True,7,0.5914809149570824
S55,show,oxx,True,7,0.5914809149570824
S55,show,oxx,True,7,0.5914809149570824
S55,show,oxx,False,7,0.5914809149570824
S55,show,oxx,False,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,True,7,0.5914809149570824
S17,show,oxx,False,7,0.5914809149570824
S17,show,oxx,False,7,0.5914809149570824
S4,show,oxx,False,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,True,7,0.5914809149570824
S4,show,oxx,False,7,0.5914809149570824
S4,show,oxx,False,7,0.5914809149570824
S31,show,oxx,False,7,0.5914809149570824
S31,show,oxx,False,7,0.5914809149570824
S31,show,oxx,False,7,0.5914809149570824
S31,show,oxx,True,7,0.5914809149570824
S31,show,oxx,True,7,0.5914809149570824
S31,show,oxx,True,7,0.5914809149570824
S31,show,oxx,True,7,0.5914809149570824
S31,show,oxx,False,7,0.5914809149570824
S31,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,True,7,0.5914809149570824
S21,show,oxx,True,7,0.5914809149570824
S21,show,oxx,True,7,0.5914809149570824
S21,show,oxx,True,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S21,show,oxx,False,7,0.5914809149570824
S24,show,oxx,False,7,0.5914809149570824
S24,show,oxx,False,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S24,show,oxx,True,7,0.5914809149570824
S6,show,oxx,False,7,0.5914809149570824
S24,show,oxx,False,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S24,show,oxx,False,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S6,show,oxx,True,7,0.5914809149570824
S6,show,oxx,False,7,0.5914809149570824
S6,show,oxx,False,7,0.5914809149570824
S25,show,oxx,False,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,True,7,0.5914809149570824
S25,show,oxx,False,7,0.5914809149570824
S25,show,oxx,False,7,0.5914809149570824
S39,show,oxx,False,7,0.5914809149570824
S39,show,oxx,False,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,False,7,0.5914809149570824
S46,show,oxx,False,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S39,show,oxx,True,7,0.5914809149570824
S39,show,oxx,False,7,0.5914809149570824
S39,show,oxx,False,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,True,7,0.5914809149570824
S46,show,oxx,False,7,0.5914809149570824
S46,show,oxx,False,7,0.5914809149570824
S51,show,oxx,False,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,True,7,0.5914809149570824
S51,show,oxx,False,7,0.5914809149570824
S51,show,oxx,False,7,0.5914809149570824
S2,show,oxx,False,7,0.5914809149570824
S2,show,oxx,False,7,0.5914809149570824
S2,show,oxx,False,7,0.5914809149570824
S2,show,oxx,True,7,0.5914809149570824
S2,show,oxx,True,7,0.5914809149570824
S2,show,oxx,True,7,0.5914809149570824
S2,show,oxx,True,7,0.5914809149570824
S2,show,oxx,False,7,0.5914809149570824
S2,show,oxx,False,7,0.5914809149570824
S19,show,oxx,False,7,0.5914809149570824
S19,show,oxx,False,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,True,7,0.5914809149570824
S19,show,oxx,False,7,0.5914809149570824
S19,show,oxx,False,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,True,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S50,show,oxx,False,7,0.5914809149570824
S35,show,oxx,False,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,True,7,0.5914809149570824
S35,show,oxx,False,7,0.5914809149570824
S35,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S45,show,oxx,False,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,True,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S43,show,oxx,False,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,True,7,0.5914809149570824
S45,show,oxx,False,7,0.5914809149570824
S45,show,oxx,False,7,0.5914809149570824
S13,show,oxx,False,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,True,7,0.5914809149570824
S13,show,oxx,False,7,0.5914809149570824
S13,show,oxx,False,7,0.5914809149570824
S26,show,oxx,False,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,True,7,0.5914809149570824
S26,show,oxx,False,7,0.5914809149570824
S26,show,oxx,False,7,0.5914809149570824
S16,show,oxx,False,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,True,7,0.5914809149570824
S16,show,oxx,False,7,0.5914809149570824
S16,show,oxx,False,7,0.5914809149570824
S0,show,oxx,False,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,True,7,0.5914809149570824
S0,show,oxx,False,7,0.5914809149570824
S0,show,oxx,False,7,0.5914809149570824
S18,show,oxx,False,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,True,7,0.5914809149570824
S18,show,oxx,False,7,0.5914809149570824
S18,show,oxx,False,7,0.5914809149570824
S23,show,oxx,False,7,0.5914809149570824
S23,show,oxx,False,7,0.5914809149570824
S23,show,oxx,False,7,0.5914809149570824
S23,show,oxx,True,7,0.5914809149570824
S23,show,oxx,True,7,0.5914809149570824
S23,show,oxx,True,7,0.5914809149570824
S23,show,oxx,True,7,0.5914809149570824
S23,show,oxx,False,7,0.5914809149570824
S23,show,oxx,False,7,0.5914809149570824
S49,show,oxx,False,7,0.5914809149570824
S49,show,oxx,False,7,0.5914809149570824
S49,show,oxx,False,7,0.5914809149570824
S49,show,oxx,True,7,0.5914809149570824
S49,show,oxx,True,7,0.5914809149570824
S49,show,oxx,True,7,0.5914809149570824
S49,show,oxx,True,7,0.5914809149570824
S49,show,oxx,False,7,0.5914809149570824
S49,show,oxx,False,7,0.5914809149570824
S12,show,oxx,False,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,True,7,0.5914809149570824
S12,show,oxx,False,7,0.5914809149570824
S12,show,oxx,False,7,0.5914809149570824
S53,show,oxx,False,7,0.5914809149570824
S53,show,oxx,False,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,True,7,0.5914809149570824
S53,show,oxx,False,7,0.5914809149570824
S53,show,oxx,False,7,0.5914809149570824
