,cond,mdp_code,participant,final_btarg,final_b2targ,final_b2jtarg,b2j_com
261,show,oox,S0,0.9590315860893245,0.9999651790665982,0.9930857677216833,0.09008064661961852
262,show,oox,S12,0.0,0.0002165682559308314,0.995890892274459,0.0003207795764317864
263,show,oox,S13,0.9574721306102341,0.9999954656325344,0.9909799548984796,0.7879867435297169
264,show,oox,S16,0.9574721306102341,0.9999954656325344,0.9909799548984796,0.7879867435297169
265,show,oox,S17,0.8491724201933402,0.9999321071210904,0.9956151817653371,1.9522062048202023e-05
266,show,oox,S18,0.9887662220310415,0.9999664944034129,0.9992898923928996,0.9618152494993948
267,show,oox,S19,0.8996178069783561,0.047371072993727226,0.7632627335846327,0.19714011564403794
268,show,oox,S2,0.36455035652482104,2.3992420095105013e-06,0.24689963510403132,0.3227304366144558
269,show,oox,S20,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
270,show,oox,S21,5.4330846936308876e-11,1.4717321556729285e-12,3.396884177653498e-11,0.3852127536428814
271,show,oox,S23,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
272,show,oox,S24,0.9956384356575823,0.9999964910877679,0.9978471584450078,0.1476671304787854
273,show,oox,S25,0.9574721306102341,0.9999954656325344,0.9909799548984796,0.7879867435297169
274,show,oox,S26,0.9924407151490344,0.998551024938928,0.9981802781492041,0.22195262886592448
275,show,oox,S28,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
276,show,oox,S31,0.9574721306102341,0.9999954656325344,0.9909799548984796,0.7879867435297169
277,show,oox,S35,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
278,show,oox,S39,0.9207797524145087,0.7948468391944155,0.7569878406980934,0.00827152324783113
279,show,oox,S4,0.9887662220310415,0.9999977065340309,0.9974761686638858,0.11380341413924841
280,show,oox,S43,0.9887662220310415,0.06098316803915692,0.7170395629932513,0.1293509077674584
281,show,oox,S45,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
282,show,oox,S46,0.9855229408910785,0.9999937314298123,0.9961426919235558,0.7948785313969366
283,show,oox,S49,0.0476559785980293,0.00016258437704661416,0.04762023257367564,0.0007526525517918123
284,show,oox,S50,0.9780813200914376,0.9999995140876031,0.10163304457116734,0.013934386184861557
285,show,oox,S51,0.6541198655535665,0.482829713005695,0.9866707722489417,0.011888659924038963
286,show,oox,S53,1.0,0.9994741925576655,0.9994785563252772,0.9856852849318282
287,show,oox,S55,0.36455035652482104,2.3992420095105013e-06,0.24689963510403132,0.3227304366144558
288,show,oox,S6,0.6399862944802107,3.352343513677666e-05,0.6265422897513935,0.021007807665029053
289,show,oox,S7,0.36455035652482104,2.3992420095105013e-06,0.24689963510403132,0.3227304366144558
290,show,oxo,S0,0.9985877893284165,0.9999999999989662,0.9999974813105166,0.944073215789624
291,show,oxo,S12,0.9985877893284165,0.9999999992404134,0.9999936045106463,0.004307007443541616
292,show,oxo,S13,0.9972887801097313,0.9999999930920097,0.9995480331900194,0.8332997426080351
